date,subway_ridership,subway_pct_baseline,bus_ridership,bus_pct_baseline,lirr_ridership,lirr_pct_baseline,metro_north_ridership,metro_north_pct_baseline,access_ride_trips,access_ride_pct_baseline,bridges_tunnels_traffic,bridges_tunnels_pct_baseline,staten_island_ridership,staten_island_pct_baseline,is_covid,is_weekend,day_of_week,is_holiday,day_name,is_outlier
2021-11-03,3293732,58.0,1507287,69.0,154203,47.0,130954,46.0,23349,75.0,901230,96.0,7371,43.0,0,0,2,0,Wednesday,0
2021-11-04,3284315,58.0,1486942,68.0,151353,46.0,126533,44.0,24009,77.0,931012,99.0,7210,42.0,0,0,3,0,Thursday,0
2021-11-05,3293438,58.0,1457014,67.0,150227,46.0,121824,43.0,23009,74.0,966007,102.0,6769,40.0,0,0,4,0,Friday,0
2021-11-06,2195864,69.0,864499,66.0,84943,74.0,80784,53.0,13672,81.0,910587,100.0,2410,70.0,0,1,5,0,Saturday,0
2021-11-07,1888985,75.0,614513,62.0,81181,86.0,72175,69.0,10647,57.0,780686,95.0,2978,97.0,0,1,6,0,Sunday,0
2021-11-08,3065533,54.0,1461178,67.0,159723,49.0,131127,46.0,22136,71.0,889544,94.0,6921,41.0,0,0,0,0,Monday,0
2021-11-09,3279457,58.0,1518264,69.0,157181,48.0,134070,47.0,24504,78.0,898518,95.0,7677,45.0,0,0,1,0,Tuesday,0
2021-11-10,3351992,59.0,1514453,69.0,159254,48.0,134400,47.0,24608,79.0,926005,98.0,7445,44.0,0,0,2,0,Wednesday,0
2021-11-11,2922235,116.0,1198235,120.0,143386,152.0,122940,118.0,19846,105.0,895643,109.0,5493,179.0,0,0,3,1,Thursday,0
2021-11-12,3158682,56.0,1350608,62.0,141671,43.0,117650,41.0,21598,69.0,919941,98.0,6082,36.0,0,0,4,0,Friday,0
2021-11-13,2169863,69.0,815114,62.0,80829,70.0,74296,49.0,13124,77.0,869112,96.0,2286,66.0,0,1,5,0,Saturday,0
2021-11-14,1703136,68.0,657129,66.0,72488,77.0,62856,60.0,12460,66.0,858311,104.0,1772,58.0,0,1,6,0,Sunday,0
2021-11-15,3110969,55.0,1437414,66.0,160952,49.0,132234,46.0,22208,71.0,890524,94.0,6792,40.0,0,0,0,0,Monday,0
2021-11-16,3340844,59.0,1492110,68.0,161362,49.0,137235,48.0,23694,76.0,902386,96.0,7472,44.0,0,0,1,0,Tuesday,0
2021-11-17,3369069,60.0,1501740,69.0,158372,48.0,131113,46.0,24396,78.0,915266,97.0,7453,44.0,0,0,2,0,Wednesday,0
2021-11-18,3412249,61.0,1505488,69.0,157433,48.0,132632,46.0,24071,77.0,959226,102.0,7511,44.0,0,0,3,0,Thursday,0
2021-11-19,3316999,59.0,1429787,65.0,151795,46.0,127093,44.0,22662,73.0,987149,105.0,6842,40.0,0,0,4,0,Friday,0
2021-11-20,2135731,68.0,861772,65.0,94412,82.0,82894,55.0,13195,78.0,915131,101.0,2367,68.0,0,1,5,0,Saturday,0
2021-11-21,1674206,66.0,674551,68.0,80467,85.0,66859,64.0,12774,68.0,841901,102.0,1827,60.0,0,1,6,0,Sunday,0
2021-11-22,3130363,56.0,1418226,65.0,156874,48.0,127776,45.0,21441,69.0,901942,96.0,6896,41.0,0,0,0,0,Monday,0
2021-11-23,3286591,58.0,1424890,65.0,162241,49.0,136562,48.0,22574,72.0,989345,105.0,7194,42.0,0,0,1,0,Tuesday,0
2021-11-24,3085289,55.0,1343391,61.0,165349,50.0,139391,49.0,21002,67.0,992568,105.0,6589,39.0,0,0,2,0,Wednesday,0
2021-11-25,1357198,54.0,509782,51.0,125417,133.0,69945,67.0,15459,82.0,861084,105.0,1990,65.0,0,0,3,1,Thursday,0
2021-11-26,2089772,83.0,843588,85.0,128452,136.0,108747,104.0,11077,59.0,789915,96.0,3205,104.0,0,0,4,0,Friday,0
2021-11-27,1880422,60.0,750986,57.0,83676,73.0,76112,50.0,10620,63.0,850980,94.0,2216,64.0,0,1,5,0,Saturday,0
2021-11-28,1465745,58.0,592081,59.0,75197,80.0,65128,63.0,10481,56.0,825585,100.0,1669,54.0,0,1,6,0,Sunday,0
2021-11-29,2996015,53.0,1381661,63.0,166154,51.0,132498,46.0,21124,68.0,900399,95.0,6692,39.0,0,0,0,0,Monday,0
2021-11-30,3207209,57.0,1432539,65.0,166738,51.0,136630,48.0,22469,72.0,897216,95.0,7124,42.0,0,0,1,0,Tuesday,0
2021-12-01,3326469,62.0,1463384,73.0,163163,52.0,136126,49.0,23347,80.0,899319,102.0,7266,47.0,0,0,2,0,Wednesday,0
2021-12-02,3358843,63.0,1449142,72.0,154723,49.0,127508,46.0,22540,77.0,923179,104.0,7290,47.0,0,0,3,0,Thursday,0
2021-12-03,3374097,63.0,1419078,71.0,144500,46.0,119424,43.0,22518,77.0,940827,106.0,6442,41.0,0,0,4,0,Friday,0
2021-12-04,2318147,70.0,864764,68.0,91477,71.0,81392,52.0,13317,77.0,864918,98.0,56,1.0,0,1,5,0,Saturday,0
2021-12-05,1737352,68.0,665129,68.0,72716,68.0,60526,56.0,12541,70.0,818544,103.0,193,6.0,0,1,6,0,Sunday,0
2021-12-06,3135869,59.0,1394230,70.0,154970,49.0,127260,46.0,21761,75.0,865595,98.0,6687,43.0,0,0,0,0,Monday,0
2021-12-07,3367790,63.0,1453136,73.0,153749,49.0,131033,47.0,23262,80.0,883027,100.0,7367,47.0,0,0,1,0,Tuesday,0
2021-12-08,3378727,63.0,1430106,71.0,156218,49.0,130222,47.0,22691,78.0,889409,100.0,6948,45.0,0,0,2,0,Wednesday,0
2021-12-09,3433600,64.0,1436883,72.0,154367,49.0,126159,45.0,22743,78.0,927903,105.0,7222,46.0,0,0,3,0,Thursday,0
2021-12-10,3417451,64.0,1404176,70.0,152524,48.0,127711,46.0,22237,76.0,962125,109.0,6331,41.0,0,0,4,0,Friday,0
2021-12-11,2266265,68.0,786137,62.0,91894,72.0,81068,52.0,13396,78.0,863814,98.0,2291,46.0,0,1,5,0,Saturday,0
2021-12-12,1829872,72.0,627007,64.0,80874,76.0,66471,62.0,12189,68.0,828121,104.0,1833,54.0,0,1,6,0,Sunday,0
2021-12-13,3120850,58.0,1333718,67.0,153387,49.0,129698,46.0,21617,74.0,874293,99.0,6769,43.0,0,0,0,0,Monday,0
2021-12-14,3274170,61.0,1378221,69.0,154939,49.0,131812,47.0,23042,79.0,894669,101.0,7124,46.0,0,0,1,0,Tuesday,0
2021-12-15,3242168,61.0,1436154,72.0,153128,48.0,129761,47.0,23732,81.0,921048,104.0,6908,44.0,0,0,2,0,Wednesday,0
2021-12-16,3219799,60.0,1438193,72.0,152710,48.0,126131,45.0,23623,81.0,948535,107.0,7043,45.0,0,0,3,0,Thursday,0
2021-12-17,3112088,58.0,1375383,69.0,146111,46.0,121037,43.0,22539,77.0,968689,109.0,6404,41.0,0,0,4,0,Friday,0
2021-12-18,1880969,57.0,786073,62.0,74306,58.0,66097,42.0,12312,71.0,832994,94.0,1987,40.0,0,1,5,0,Saturday,0
2021-12-19,1579809,62.0,636393,65.0,65698,62.0,56292,52.0,12238,69.0,784051,98.0,1694,50.0,0,1,6,0,Sunday,0
2021-12-20,2716451,51.0,1277654,64.0,132078,42.0,102695,37.0,20318,70.0,856849,97.0,5979,38.0,0,0,0,0,Monday,0
2021-12-21,2697325,51.0,1299476,65.0,124376,39.0,97141,35.0,21656,74.0,866595,98.0,5772,37.0,0,0,1,0,Tuesday,0
2021-12-22,2634565,49.0,1252621,63.0,117678,37.0,92941,33.0,21673,74.0,878197,99.0,5594,36.0,0,0,2,0,Wednesday,0
2021-12-23,2486489,47.0,1166953,58.0,118388,37.0,97238,35.0,19335,66.0,899513,102.0,5000,32.0,0,0,3,0,Thursday,0
2021-12-24,1575449,62.0,746809,76.0,97408,91.0,81055,75.0,12009,67.0,738612,93.0,2289,67.0,0,0,4,1,Friday,0
2021-12-25,810937,24.0,329549,26.0,39466,31.0,31575,20.0,9021,52.0,582582,66.0,1008,20.0,0,1,5,1,Saturday,0
2021-12-26,1284738,51.0,518897,53.0,56467,53.0,51478,48.0,8744,49.0,673477,85.0,1746,51.0,0,1,6,0,Sunday,0
2021-12-27,2007649,38.0,890096,44.0,108463,34.0,89427,32.0,14952,51.0,744547,84.0,4026,26.0,0,0,0,0,Monday,0
2021-12-28,2168419,41.0,953933,48.0,109904,35.0,89719,32.0,16736,57.0,764364,86.0,4372,28.0,0,0,1,0,Tuesday,0
2021-12-29,2167077,41.0,921562,46.0,105898,34.0,92605,33.0,16859,58.0,768653,87.0,3996,26.0,0,0,2,0,Wednesday,0
2021-12-30,2198415,41.0,928012,46.0,110101,35.0,90827,33.0,16177,55.0,804654,91.0,3944,25.0,0,0,3,0,Thursday,0
2021-12-31,1627589,64.0,699749,71.0,96699,91.0,85232,79.0,11498,64.0,628305,79.0,2270,67.0,0,0,4,1,Friday,0
2022-01-01,1027918,38.0,350845,29.0,33980,35.0,30341,23.0,4904,34.0,498515,65.0,1262,31.0,0,1,5,1,Saturday,0
2022-01-02,1219735,58.0,475096,52.0,49155,59.0,42587,47.0,8383,62.0,624655,92.0,1571,57.0,0,1,6,0,Sunday,0
2022-01-03,2168229,42.0,1000002,49.0,102961,34.0,83990,31.0,16437,58.0,692740,80.0,4515,28.0,0,0,0,0,Monday,0
2022-01-04,2289352,45.0,1082360,53.0,104247,34.0,81978,30.0,17909,63.0,733369,84.0,4795,29.0,0,0,1,0,Tuesday,0
2022-01-05,2267942,44.0,1078511,53.0,98251,33.0,77579,29.0,18861,67.0,709060,82.0,4659,28.0,0,0,2,0,Wednesday,0
2022-01-06,2391176,46.0,1146904,56.0,103562,34.0,82567,31.0,18672,66.0,780026,90.0,4909,30.0,0,0,3,0,Thursday,0
2022-01-07,2121941,41.0,880997,43.0,90207,30.0,73067,27.0,14203,50.0,559774,64.0,3628,22.0,0,0,4,0,Friday,0
2022-01-08,1486065,55.0,631341,53.0,51707,53.0,46428,36.0,9126,63.0,641533,84.0,1672,41.0,0,1,5,0,Saturday,0
2022-01-09,1102472,53.0,475438,52.0,43383,52.0,35309,39.0,7916,59.0,567494,83.0,1210,44.0,0,1,6,0,Sunday,0
2022-01-10,2347323,46.0,1147341,56.0,116463,39.0,90220,34.0,18268,65.0,762712,88.0,4954,30.0,0,0,0,0,Monday,0
2022-01-11,2266378,44.0,1040581,51.0,104378,35.0,81438,30.0,17388,61.0,753381,87.0,4655,28.0,0,0,1,0,Tuesday,0
2022-01-12,2459224,48.0,1179931,58.0,111022,37.0,86050,32.0,19679,70.0,784901,90.0,5024,31.0,0,0,2,0,Wednesday,0
2022-01-13,2524197,49.0,1218552,60.0,112519,37.0,87672,33.0,19918,70.0,821641,95.0,5132,31.0,0,0,3,0,Thursday,0
2022-01-14,2522972,49.0,1186647,58.0,109199,36.0,88634,33.0,18878,67.0,866901,100.0,4774,29.0,0,0,4,0,Friday,0
2022-01-15,1434676,53.0,573037,48.0,53410,55.0,45309,35.0,9510,66.0,703293,92.0,1449,35.0,0,1,5,0,Saturday,0
2022-01-16,1165626,56.0,456257,50.0,43578,53.0,38025,42.0,8545,63.0,621361,91.0,1140,42.0,0,1,6,0,Sunday,0
2022-01-17,1600048,77.0,694066,76.0,98738,119.0,44075,49.0,8760,65.0,649397,95.0,2190,80.0,0,0,0,1,Monday,0
2022-01-18,2541044,49.0,1222195,60.0,125615,42.0,100364,37.0,19389,69.0,815605,94.0,5381,33.0,0,0,1,0,Tuesday,0
2022-01-19,2642129,51.0,1286788,63.0,121249,40.0,96281,36.0,21111,75.0,829778,95.0,5598,34.0,0,0,2,0,Wednesday,0
2022-01-20,2545486,49.0,1181953,58.0,112595,37.0,88196,33.0,18616,66.0,766608,88.0,5031,31.0,0,0,3,0,Thursday,0
2022-01-21,2565781,50.0,1151816,56.0,113474,38.0,91079,34.0,19079,67.0,864079,99.0,4748,29.0,0,0,4,0,Friday,0
2022-01-22,1583650,58.0,655490,55.0,59412,61.0,53737,41.0,10455,72.0,735629,96.0,1642,40.0,0,1,5,0,Saturday,0
2022-01-23,1245716,60.0,529115,58.0,48672,59.0,43647,48.0,9446,70.0,685007,100.0,1245,45.0,0,1,6,0,Sunday,0
2022-01-24,2536827,49.0,1244112,61.0,127750,42.0,100520,37.0,19472,69.0,791390,91.0,5188,32.0,0,0,0,0,Monday,0
2022-01-25,2701246,53.0,1308979,64.0,124499,41.0,98859,37.0,21233,75.0,817021,94.0,5625,34.0,0,0,1,0,Tuesday,0
2022-01-26,2711803,53.0,1266798,62.0,118625,39.0,96253,36.0,21033,74.0,833936,96.0,5197,32.0,0,0,2,0,Wednesday,0
2022-01-27,2724979,53.0,1275573,62.0,119039,39.0,95748,36.0,20934,74.0,869615,100.0,5271,32.0,0,0,3,0,Thursday,0
2022-01-28,2703403,53.0,1208092,59.0,120912,40.0,96409,36.0,20115,71.0,866261,100.0,4994,30.0,0,0,4,0,Friday,0
2022-01-29,999347,37.0,271959,23.0,8142,8.0,22016,17.0,5353,37.0,174348,23.0,852,21.0,0,1,5,0,Saturday,0
2022-01-30,1262477,60.0,460299,50.0,47852,58.0,45002,50.0,5974,44.0,506466,74.0,1233,45.0,0,1,6,0,Sunday,0
2022-01-31,2575762,50.0,1139164,56.0,132248,44.0,109718,41.0,18400,65.0,777628,89.0,4968,30.0,0,0,0,0,Monday,0
2022-02-01,2635083,49.0,1127084,52.0,135255,45.0,111424,41.0,20357,69.0,804390,91.0,4993,31.0,0,0,1,0,Tuesday,0
2022-02-02,2940152,54.0,1314898,61.0,140059,46.0,110996,41.0,22427,76.0,846701,96.0,5830,36.0,0,0,2,0,Wednesday,0
2022-02-03,2914198,54.0,1304726,61.0,126901,42.0,104093,39.0,22325,76.0,853193,97.0,5750,36.0,0,0,3,0,Thursday,0
2022-02-04,2725725,50.0,1176367,55.0,117899,39.0,94290,35.0,18557,63.0,781068,88.0,5072,31.0,0,0,4,0,Friday,0
2022-02-05,1792780,63.0,726750,57.0,61201,65.0,61496,47.0,11377,70.0,775134,93.0,1835,43.0,0,1,5,0,Saturday,0
2022-02-06,1323892,60.0,558211,57.0,51472,66.0,48395,53.0,10621,63.0,744779,99.0,1388,49.0,0,1,6,0,Sunday,0
2022-02-07,2784230,51.0,1297024,60.0,136455,45.0,111297,41.0,21120,72.0,809094,92.0,5711,35.0,0,0,0,0,Monday,0
2022-02-08,3016648,56.0,1387432,64.0,141653,47.0,119190,44.0,22667,77.0,851665,96.0,6254,39.0,0,0,1,0,Tuesday,0
2022-02-09,3088775,57.0,1421706,66.0,143673,47.0,115341,43.0,23863,81.0,868057,98.0,6297,39.0,0,0,2,0,Wednesday,0
2022-02-10,3112489,57.0,1423775,66.0,143062,47.0,115707,43.0,23341,79.0,905812,103.0,6362,39.0,0,0,3,0,Thursday,0
2022-02-11,3015472,56.0,1348189,63.0,131038,43.0,110674,41.0,22608,77.0,939270,106.0,5570,34.0,0,0,4,0,Friday,0
2022-02-12,2026308,71.0,820629,65.0,71709,77.0,71813,55.0,13376,82.0,867255,104.0,2295,54.0,0,1,5,0,Saturday,0
2022-02-13,1349864,62.0,510307,52.0,50534,65.0,46395,51.0,10013,59.0,655107,87.0,1322,47.0,0,1,6,0,Sunday,0
2022-02-14,2907825,54.0,1272100,59.0,142507,47.0,113260,42.0,20812,71.0,862473,98.0,5803,36.0,0,0,0,0,Monday,0
2022-02-15,3030742,56.0,1340123,62.0,146607,48.0,119034,44.0,21922,74.0,873240,99.0,6447,40.0,0,0,1,0,Tuesday,0
2022-02-16,3100639,57.0,1406714,65.0,140431,46.0,115325,43.0,23513,80.0,875377,99.0,6337,39.0,0,0,2,0,Wednesday,0
2022-02-17,3109956,57.0,1408571,65.0,141226,47.0,115718,43.0,23713,81.0,911310,103.0,6527,40.0,0,0,3,0,Thursday,0
2022-02-18,2953785,54.0,1285978,60.0,129403,43.0,112030,42.0,21470,73.0,947650,107.0,5677,35.0,0,0,4,0,Friday,0
2022-02-19,1792136,62.0,723602,57.0,64696,69.0,66545,51.0,12171,75.0,813140,98.0,2108,49.0,0,1,5,0,Saturday,0
2022-02-20,1477125,67.0,571789,59.0,55015,70.0,54863,60.0,11017,65.0,768971,102.0,1517,54.0,0,1,6,0,Sunday,0
2022-02-21,1942267,89.0,873961,89.0,109882,141.0,63892,70.0,12500,74.0,816227,108.0,2781,99.0,0,0,0,1,Monday,0
2022-02-22,2669508,49.0,1143526,53.0,135406,45.0,112764,42.0,19233,65.0,846877,96.0,5767,36.0,0,0,1,0,Tuesday,0
2022-02-23,2894245,53.0,1247209,58.0,140229,46.0,119188,44.0,23807,81.0,892767,101.0,6116,38.0,0,0,2,0,Wednesday,0
2022-02-24,2858146,53.0,1196924,56.0,132496,44.0,110395,41.0,21868,74.0,911720,103.0,5879,36.0,0,0,3,0,Thursday,0
2022-02-25,2575630,47.0,1027563,48.0,114658,38.0,90953,34.0,18740,64.0,794852,90.0,4544,28.0,0,0,4,0,Friday,0
2022-02-26,1824833,64.0,775358,61.0,71783,77.0,61573,47.0,12226,75.0,847294,102.0,2012,47.0,0,1,5,0,Saturday,0
2022-02-27,1403227,64.0,604646,62.0,62913,81.0,51604,57.0,11337,67.0,802377,106.0,1523,54.0,0,1,6,0,Sunday,0
2022-02-28,2915786,54.0,1362855,63.0,134902,45.0,118572,44.0,21929,75.0,859177,97.0,6170,38.0,0,0,0,0,Monday,0
2022-03-01,3138181,56.0,1435834,64.0,165769,53.0,150787,55.0,22944,77.0,873348,95.0,6655,42.0,0,0,1,0,Tuesday,0
2022-03-02,3208166,58.0,1463263,65.0,159238,51.0,140945,51.0,24289,82.0,896503,97.0,6680,42.0,0,0,2,0,Wednesday,0
2022-03-03,3207495,58.0,1434851,64.0,152883,49.0,132506,48.0,23800,80.0,923154,100.0,6674,42.0,0,0,3,0,Thursday,0
2022-03-04,3077537,55.0,1363159,61.0,145518,46.0,125143,45.0,22821,77.0,957694,104.0,5807,36.0,0,0,4,0,Friday,0
2022-03-05,1955535,64.0,812774,61.0,69010,64.0,70427,52.0,13269,78.0,865292,99.0,2116,42.0,0,1,5,0,Saturday,0
2022-03-06,1444501,63.0,600501,60.0,53034,61.0,52874,56.0,12557,71.0,787598,98.0,1550,49.0,0,1,6,0,Sunday,0
2022-03-07,2980920,54.0,1395540,62.0,153907,49.0,129784,47.0,22465,76.0,861409,93.0,6161,39.0,0,0,0,0,Monday,0
2022-03-08,3244473,58.0,1456451,65.0,158652,51.0,138811,50.0,24076,81.0,894132,97.0,6923,43.0,0,0,1,0,Tuesday,0
2022-03-09,3113559,56.0,1338822,60.0,153393,49.0,129056,47.0,23477,79.0,832720,90.0,6200,39.0,0,0,2,0,Wednesday,0
2022-03-10,3339363,60.0,1476288,66.0,163931,52.0,140107,51.0,24515,82.0,945191,103.0,6914,43.0,0,0,3,0,Thursday,0
2022-03-11,3195956,57.0,1419371,63.0,158985,51.0,135371,49.0,23736,80.0,986555,107.0,6150,39.0,0,0,4,0,Friday,0
2022-03-12,1663893,54.0,637601,48.0,51679,48.0,59927,44.0,10655,63.0,669502,77.0,1748,35.0,0,1,5,0,Saturday,0
2022-03-13,1479406,65.0,590753,59.0,59964,69.0,57548,61.0,11491,65.0,792377,98.0,1524,48.0,0,1,6,0,Sunday,0
2022-03-14,3008800,54.0,1406578,63.0,159962,51.0,134093,49.0,22480,76.0,879699,95.0,6416,40.0,0,0,0,0,Monday,0
2022-03-15,3275906,59.0,1454522,65.0,171406,55.0,146786,53.0,24272,82.0,906028,98.0,7287,46.0,0,0,1,0,Tuesday,0
2022-03-16,3332335,60.0,1476356,66.0,168768,54.0,145085,53.0,25305,85.0,914284,99.0,7009,44.0,0,0,2,0,Wednesday,0
2022-03-17,3175784,57.0,1350810,60.0,166884,53.0,135727,49.0,22946,77.0,888875,96.0,6768,42.0,0,0,3,0,Thursday,0
2022-03-18,3275433,59.0,1402806,63.0,163169,52.0,137528,50.0,24019,81.0,978491,106.0,6288,39.0,0,0,4,0,Friday,0
2022-03-19,2001839,65.0,820933,62.0,74087,69.0,73974,54.0,12877,76.0,872810,100.0,2050,40.0,0,1,5,0,Saturday,0
2022-03-20,1656673,72.0,628693,63.0,67551,78.0,63818,68.0,12736,72.0,879711,109.0,1722,55.0,0,1,6,0,Sunday,0
2022-03-21,3034759,55.0,1418900,63.0,165487,53.0,134182,49.0,22229,75.0,880846,96.0,6367,40.0,0,0,0,0,Monday,0
2022-03-22,3276940,59.0,1471299,66.0,168328,54.0,144765,53.0,23948,81.0,891089,97.0,7082,44.0,0,0,1,0,Tuesday,0
2022-03-23,3275708,59.0,1438665,64.0,161202,51.0,138873,50.0,24574,83.0,891509,97.0,6540,41.0,0,0,2,0,Wednesday,0
2022-03-24,3212181,58.0,1373850,61.0,162392,52.0,134129,49.0,22998,77.0,900384,98.0,6513,41.0,0,0,3,0,Thursday,0
2022-03-25,3218970,58.0,1397899,62.0,158528,51.0,133368,48.0,23274,78.0,967743,105.0,6075,38.0,0,0,4,0,Friday,0
2022-03-26,2024596,66.0,783499,59.0,71809,67.0,73933,54.0,13208,78.0,875353,101.0,2154,43.0,0,1,5,0,Saturday,0
2022-03-27,1534056,67.0,628313,63.0,64950,75.0,58044,62.0,11809,67.0,830360,103.0,1602,51.0,0,1,6,0,Sunday,0
2022-03-28,2989874,54.0,1336330,60.0,153222,49.0,130886,47.0,22114,74.0,868259,94.0,6096,38.0,0,0,0,0,Monday,0
2022-03-29,3291883,59.0,1430099,64.0,163218,52.0,143870,52.0,23981,81.0,886086,96.0,6900,43.0,0,0,1,0,Tuesday,0
2022-03-30,3336073,60.0,1465351,65.0,164882,53.0,143216,52.0,24620,83.0,913063,99.0,6920,43.0,0,0,2,0,Wednesday,0
2022-03-31,3323135,60.0,1450363,65.0,164074,52.0,139602,51.0,24308,82.0,941530,102.0,6890,43.0,0,0,3,0,Thursday,0
2022-04-01,3237107,58.0,1411421,65.0,145251,47.0,120557,42.0,24017,83.0,972802,103.0,5972,37.0,0,0,4,0,Friday,0
2022-04-02,2128435,67.0,879513,66.0,77205,68.0,80471,54.0,14382,86.0,893814,98.0,2484,49.0,0,1,5,0,Saturday,0
2022-04-03,1463932,60.0,607152,61.0,58819,64.0,53761,52.0,12947,69.0,790600,91.0,1419,43.0,0,1,6,0,Sunday,0
2022-04-04,3127667,56.0,1447820,66.0,159541,51.0,135920,47.0,23746,82.0,899510,96.0,6676,41.0,0,0,0,0,Monday,0
2022-04-05,3356454,60.0,1484961,68.0,170140,55.0,150671,53.0,24873,86.0,904813,96.0,7089,44.0,0,0,1,0,Tuesday,0
2022-04-06,3311547,59.0,1403198,64.0,163830,53.0,142810,50.0,25103,87.0,890470,95.0,6569,40.0,0,0,2,0,Wednesday,0
2022-04-07,3307076,59.0,1379678,63.0,161276,52.0,140249,49.0,24107,83.0,901454,96.0,6636,41.0,0,0,3,0,Thursday,0
2022-04-08,3347754,60.0,1443367,66.0,160905,52.0,140791,49.0,24488,85.0,998348,106.0,6342,39.0,0,0,4,0,Friday,0
2022-04-09,2190396,69.0,868945,65.0,81562,71.0,86611,58.0,13969,84.0,897690,98.0,66,1.0,0,1,5,0,Saturday,0
2022-04-10,1707748,70.0,667662,67.0,63204,69.0,66112,64.0,13935,75.0,850153,98.0,13,0.0,0,1,6,0,Sunday,0
2022-04-11,3205728,57.0,1433226,66.0,161131,52.0,140224,49.0,23569,81.0,901316,96.0,6354,39.0,0,0,0,0,Monday,0
2022-04-12,3078069,55.0,1496004,68.0,172294,56.0,149369,52.0,25286,87.0,936334,100.0,7099,44.0,0,0,1,0,Tuesday,0
2022-04-13,3220964,58.0,1495891,68.0,163448,53.0,147043,51.0,25847,89.0,949712,101.0,6593,41.0,0,0,2,0,Wednesday,0
2022-04-14,3297697,59.0,1438990,66.0,162946,52.0,144335,50.0,25073,87.0,982717,104.0,6381,39.0,0,0,3,0,Thursday,0
2022-04-15,2761532,50.0,1137728,52.0,166068,53.0,140217,49.0,20908,72.0,973156,103.0,4728,29.0,0,0,4,0,Friday,0
2022-04-16,1986306,63.0,830874,62.0,89011,78.0,83725,56.0,13413,80.0,885536,97.0,2133,42.0,0,1,5,0,Saturday,0
2022-04-17,1512633,62.0,596619,60.0,71258,78.0,71704,70.0,14704,79.0,845418,98.0,1640,50.0,0,1,6,0,Sunday,0
2022-04-18,2676254,48.0,1145261,52.0,154315,50.0,139151,49.0,20245,70.0,901207,96.0,5209,32.0,0,0,0,0,Monday,0
2022-04-19,2962130,53.0,1189960,54.0,168354,54.0,151518,53.0,22359,77.0,895086,95.0,5841,36.0,0,0,1,0,Tuesday,0
2022-04-20,3098046,56.0,1265823,58.0,171730,55.0,155674,54.0,24212,84.0,942383,100.0,6097,38.0,0,0,2,0,Wednesday,0
2022-04-21,3033422,54.0,1231047,56.0,165823,53.0,147535,51.0,23239,80.0,920202,98.0,5738,35.0,0,0,3,0,Thursday,0
2022-04-22,2985684,54.0,1217380,56.0,157943,51.0,145606,51.0,22298,77.0,935779,99.0,5340,33.0,0,0,4,0,Friday,0
2022-04-23,2109188,67.0,844146,63.0,79436,70.0,89804,60.0,13459,81.0,907580,99.0,59,1.0,0,1,5,0,Saturday,0
2022-04-24,1655860,68.0,648591,65.0,64842,71.0,67580,66.0,12927,69.0,875218,101.0,3,0.0,0,1,6,0,Sunday,0
2022-04-25,3026541,54.0,1415638,65.0,159569,51.0,138979,48.0,22370,77.0,883942,94.0,6322,39.0,0,0,0,0,Monday,0
2022-04-26,3281657,59.0,1453452,66.0,172171,55.0,153893,54.0,23800,82.0,897493,95.0,7024,43.0,0,0,1,0,Tuesday,0
2022-04-27,3432282,62.0,1500437,69.0,172613,56.0,153109,53.0,25229,87.0,934481,99.0,6903,43.0,0,0,2,0,Wednesday,0
2022-04-28,3404938,61.0,1468093,67.0,167300,54.0,146321,51.0,24321,84.0,968651,103.0,6765,42.0,0,0,3,0,Thursday,0
2022-04-29,3257634,58.0,1429909,65.0,164944,53.0,136881,48.0,23421,81.0,994415,106.0,5900,36.0,0,0,4,0,Friday,0
2022-04-30,2108746,67.0,884540,66.0,82887,73.0,82838,56.0,14223,85.0,938739,103.0,2123,41.0,0,1,5,0,Saturday,0
2022-05-01,1683953,70.0,676070,70.0,64630,66.0,62502,60.0,12976,76.0,870826,102.0,2694,77.0,0,1,6,0,Sunday,0
2022-05-02,2732825,48.0,1176867,52.0,146394,46.0,126784,44.0,21695,74.0,883276,92.0,5425,31.0,0,0,0,0,Monday,0
2022-05-03,3402882,60.0,1500109,66.0,177868,56.0,155261,54.0,24680,84.0,929868,97.0,7400,43.0,0,0,1,0,Tuesday,0
2022-05-04,3364902,59.0,1465639,64.0,168539,53.0,147078,51.0,25462,87.0,921590,96.0,6747,39.0,0,0,2,0,Wednesday,0
2022-05-05,3502522,61.0,1523580,67.0,174640,55.0,150087,52.0,25903,88.0,982930,102.0,7061,41.0,0,0,3,0,Thursday,0
2022-05-06,3190556,56.0,1353750,60.0,154325,48.0,129417,45.0,23411,80.0,953902,99.0,5729,33.0,0,0,4,0,Friday,0
2022-05-07,1842808,57.0,706551,51.0,72948,62.0,68612,46.0,13033,75.0,841086,88.0,1523,31.0,0,1,5,0,Saturday,0
2022-05-08,1582133,66.0,630228,65.0,73703,76.0,73027,70.0,15375,90.0,891361,105.0,1449,41.0,0,1,6,0,Sunday,0
2022-05-09,3114506,54.0,1428758,63.0,163741,51.0,140940,49.0,22008,75.0,917036,95.0,6564,38.0,0,0,0,0,Monday,0
2022-05-10,3412902,60.0,1504314,66.0,175823,55.0,158627,55.0,24148,82.0,933451,97.0,7176,41.0,0,0,1,0,Tuesday,0
2022-05-11,3440378,60.0,1514922,67.0,178061,56.0,156792,55.0,25548,87.0,948266,99.0,7159,41.0,0,0,2,0,Wednesday,0
